ds,yhat,yhat_lower,yhat_upper
2015-06-05,1814.1999545441324,-925.0514695803723,4583.799083529134
2015-06-07,1567.4421683138135,-1307.787285524523,4221.449238782914
2015-06-08,1757.0159756569706,-1210.5224274891816,4484.686972727398
2015-06-09,1153.5543837375376,-1898.6474785351813,3759.8673300924024
2015-06-11,1439.5418642588925,-1490.2550383167033,4172.250184606941
2015-06-12,1681.8477502421356,-1014.5370718645149,4598.728824081051
2015-06-13,1262.5609501295694,-1429.9567446781725,4039.725742659634
2015-06-14,1424.3702198960546,-1333.739545301344,3962.1410111963974
2015-06-15,1612.9988633936757,-1294.3161987444446,4504.688616071066
2015-06-16,1011.315579565596,-1654.63103396842,3726.38226992519
2015-06-18,1308.018685253289,-1596.9663328346082,4034.447666625526
2015-06-19,1558.6427705694996,-1204.9822940043666,4427.8106238178025
2015-06-20,1149.1810758491533,-1558.9337296979031,3815.6606497628964
2015-06-21,1321.9490484908692,-1424.223466989537,4046.5189218503438
2015-06-22,1522.2919332095576,-1377.8683802265107,4397.7954206382865
2015-06-23,932.7068553067421,-1762.8872876548394,3703.008415261636
2015-06-25,1253.441732789409,-1501.1320985525265,3957.043433188388
2015-06-26,1515.3413033731347,-1381.8658576109108,4220.179553059094
2015-06-28,1298.4690789875715,-1458.8925109459906,3883.680504454266
2015-06-29,1507.0019938391333,-1095.0165578143926,4083.2172727860025
2015-07-02,1254.724612201073,-1628.841680534629,3920.4110158999274
2015-07-03,1519.5064690518266,-1038.859216165555,4279.789434352144
2015-07-04,1122.1682599660928,-1743.1255587564065,3691.643937121279
2015-07-05,1304.954841480485,-1396.671962122937,4000.1601256597514
2015-07-06,1513.2221444219315,-1157.2312454993064,4368.01296851149
2015-07-08,60.78824748609486,-2589.1609165812592,2909.261560638766
2015-07-09,1256.692306182827,-1419.2089830724221,4184.369274522324
2015-07-10,1519.5839381243322,-1296.2616231414409,4158.010765378128
2015-07-11,1120.4493282134226,-1681.374707231446,3825.5275486259757
2015-07-12,1301.7098039363202,-1500.4909199427489,3879.650358190343
2015-07-13,1508.874053836258,-1343.1942365115233,4238.88793605182
2015-07-14,924.6490714176894,-1672.9539948614772,3800.8485841874426
2015-07-16,1252.643732626498,-1500.9083087804563,4073.920055439629
2015-07-17,1517.0209117762906,-1214.4083625526075,4310.296120060709
2015-07-18,1120.0649801270129,-1524.483706599421,4088.6608025124765
2015-07-19,1304.1443273415302,-1409.6670884385042,4012.442092258516
2015-07-20,1514.6829663714257,-1370.8822734228927,4087.5330664413173
2015-07-23,1270.6841689099153,-1380.0026150261087,4115.941626443341
2015-07-24,1539.3487723747942,-1067.0775738925247,4264.88053646612
2015-07-25,1146.5210433342743,-1629.8460450973544,4087.0565170422306
2015-07-26,1334.4153984070422,-1505.7762988629618,4181.844082362812
2015-07-27,1548.315359442757,-1293.7765284483776,4340.5646481538215
2015-07-30,1310.6185689217814,-1495.300932137149,3999.5684991331377
2015-07-31,1579.9254856398475,-1144.262035213442,4148.635052068853
2015-08-01,1187.0053193159101,-1603.1895448350504,3894.158143331316
2015-08-02,1374.130919381203,-1199.1336428639408,4177.32124649163
2015-08-05,142.8244867708263,-2615.374994530566,3022.2443291149953
2015-08-06,1343.1168799367063,-1217.9012609723184,4392.0848052531655
2015-08-07,1610.5664869131745,-914.5679706131958,4327.677142588012
2015-08-08,1216.2656205970097,-1523.2319840753162,3846.7217924809474
2015-08-09,1402.770164825387,-1372.8420930991738,4213.602628939664
2015-08-10,1615.7542192661017,-1040.4558817496206,4346.9910804536985
2015-08-11,1038.1222454587646,-1776.372919009072,3717.838116421772
2015-08-13,1382.5701688277004,-1421.3323132512116,4044.3579323952436
2015-08-15,1272.6619217351013,-1430.9162486429746,3978.3550157583995
2015-08-16,1471.306060717773,-1319.0578284254782,4234.772115926741
2015-08-17,1698.9253194636833,-866.4731338690426,4668.249820226821
2015-08-21,1823.5034103127214,-820.773380987203,4628.152087299112
2015-08-22,1464.9510103614157,-1357.3014042909454,4264.699972374418
2015-08-23,1691.2526824333004,-1001.8940548451221,4490.278692847258
2015-08-24,1947.7932397161137,-802.7029627166021,4647.432034303221
2015-08-25,1417.0716722992504,-1265.4429767156414,3997.1853859796147
2015-08-27,1863.2185313200778,-695.5698546598331,4584.042036373709
2015-08-28,2191.4377587032836,-576.7542664375014,5119.348724687811
2015-08-29,1860.8491678421574,-861.5002595964265,4650.884890608795
2015-08-31,2393.470737688378,-477.55207731529157,5094.941374212065
2015-09-01,1883.4286563678543,-780.329511214114,4766.944474594142
2015-09-03,2359.8561308601957,-245.13541752520595,5017.227022246794
2015-09-04,2696.7342133515085,-96.48273789515424,5335.791556131287
2015-09-05,2369.9471653683486,-349.0656838373075,5240.619353065765
2015-09-06,2620.9798166876885,4.485170062443772,5263.4821166929305
2015-09-07,2894.397770864546,349.34547223783255,5471.673108694513
2015-09-08,2371.97752454325,-388.1260374782257,5082.101990858376
2015-09-10,2806.689483878913,-71.9215811493548,5319.236236120401
2015-09-11,3114.349342651184,208.90466096662124,5728.27692020766
2015-09-12,2753.0007950936633,27.373853291935504,5406.316170748885
2015-09-13,2964.4123727158476,273.0644647409145,5617.020336655359
2015-09-14,3193.5180106817925,247.06554210792737,6032.830049951801
2015-09-15,2622.541960826293,-207.06206904568907,5370.739530400922
2015-09-16,1758.0364876435535,-841.867250399303,4846.279971865936
2015-09-17,2949.559209450267,303.67767504680387,5830.692596394005
2015-09-18,3199.307477690918,455.329680451019,6090.837109960215
2015-09-19,2778.239846920197,89.9883311163206,5349.058231258042
2015-09-20,2928.848880724825,206.20940352012875,5784.163425665635
2015-09-21,3096.8175899055987,454.5264365216886,5707.8508878053
2015-09-22,2465.1331811307546,-176.47234480375002,5203.696681866756
2015-09-24,2675.073366363801,122.94464690754151,5405.691865511021
2015-09-25,2869.9479343997737,73.10762777397811,5572.912012592551
2015-09-26,2397.4040206370205,-296.53535724527467,5288.944079971832
2015-09-27,2500.6030591875865,-617.5720469090026,5165.198932527153
2015-09-28,2625.8485416157077,-66.78002011171489,5371.929946060011
2015-10-01,2109.3686862205777,-678.235018270583,4964.479141585527
2015-10-02,2285.237061083063,-383.4115014745971,4990.400746008681
2015-10-03,1800.4967397067971,-585.643206974908,4676.630940645185
2015-10-04,1898.501000755553,-726.0998879583025,4811.921449697184
2015-10-05,2025.840637463209,-685.8840535954524,4740.9548828779325
2015-10-08,1558.0688404044108,-1172.2084473068064,4470.746983653375
2015-10-09,1763.8127202013504,-1086.4813012534612,4623.14235710582
2015-10-10,1315.3088629286149,-1282.1458530111433,4039.29599681198
2015-10-11,1455.5168625234542,-1312.562941247519,4290.144997984334
2015-10-12,1630.380017003763,-1020.0661957754169,4328.801713511747
2015-10-13,1022.9348284829667,-1798.4340348431867,3699.946190992528
2015-10-15,1332.5229970572882,-1266.416837473377,3913.886235695151
2015-10-16,1601.8486367124128,-984.4357200925105,4269.945931781217
2015-10-17,1219.1949871661793,-1626.1368895436858,3852.166736271173
2015-10-18,1426.7457679094553,-1150.4751059796163,4302.590387112276
2015-10-19,1669.6446514078077,-1217.3606505606838,4330.698516676165
2015-10-20,1130.1141121053215,-1537.2242697575355,3906.2159374865737
2015-10-22,1571.8991085606713,-1191.9435387240694,4416.522549313336
2015-10-23,1903.896287764865,-908.1450144535236,4515.758421190998
2015-10-24,1580.5926629591959,-1073.5572223983393,4102.572452439899
2015-10-25,1843.4376588205434,-870.3875196748775,4603.440959280875
2015-10-26,2136.8879273585267,-685.2352210446381,4553.152687880792
2015-10-28,866.1567657062961,-2009.9244250950858,3478.9724160715355
2015-10-29,2156.390012455696,-488.866022878375,4911.701186192595
2015-10-30,2514.390583827175,-195.86381251301387,5377.515412661967
2015-10-31,2209.9617540123854,-557.0102489969207,4824.755043383331
2015-11-01,2484.3444047042935,-305.93069246060827,5245.375986977883
2015-11-02,2781.8911683364195,23.417377714426422,5492.987142591884
2015-11-03,2284.199302863959,-447.87976700533386,4968.237869414704
2015-11-05,2769.632205704915,170.37836035849847,5559.755337398492
2015-11-06,3103.113872985934,446.8204656751812,6042.286207301216
2015-11-07,2767.8475128954515,93.78827938979727,5421.2011762248285
2015-11-08,3005.6169423883975,423.63433463419426,5813.621005768251
2015-11-09,3261.4114810359642,385.419942561432,6003.4110349563025
2015-11-10,2717.5495728757105,-5.3902164262731835,5462.114612418289
2015-11-11,1880.7143032409529,-1036.0254929228463,4569.36797445497
2015-11-12,3100.6276006286516,83.04350694808487,5901.216922137277
2015-11-13,3379.680458360542,506.12430830992304,6035.866504759977
2015-11-14,2989.0491904958626,110.26934470154026,5673.373246077007
2015-11-15,3171.461953959775,632.261526072836,5949.822130182902
2015-11-16,3372.847850047037,574.8055855010622,6016.274196397282
2015-11-17,2776.442334310063,74.36051139418674,5421.217178342108
2015-11-19,3063.4729074503553,604.8621785710521,5682.466189500088
2015-11-20,3300.755641891807,576.8783558181158,5797.985842146939
2015-11-21,2873.3003619796673,-10.209517033790782,5491.703387746874
2015-11-22,3024.375752333299,327.48856307751817,5924.919483734283
2015-11-23,3200.3313082623013,274.14163841049196,5889.898321589753
2015-11-24,2584.6921679639977,-116.2028457239048,5351.501083982432
2015-11-25,1685.1683063467772,-904.2262584699178,4336.710725710946
2015-11-26,2852.3055409987646,104.2259207572425,5785.748009227888
2015-11-27,3089.096302769061,496.0912061132719,5779.153960404702
2015-11-28,2667.080742477174,197.0068581684908,5316.108991161414
2015-11-29,2829.102886236983,104.76278397419073,5877.237608286764
2015-11-30,3020.954540597517,129.18534283812238,5800.870419578879
2015-12-01,2425.4809588979406,-335.4561765058748,5100.451725066679
2015-12-03,2742.9894828107563,48.53219770721813,5574.319214850704
2015-12-04,3007.6779232537433,152.05581363957344,5794.347285801705
2015-12-05,2614.2062724855286,28.64400599297236,5181.09182637063
2015-12-06,2804.387496200411,254.2147152255746,5550.889592265757
2015-12-07,3022.9786526830803,307.23060236906514,5834.447758275823
2015-12-08,2451.8114504660716,-393.336621222083,5168.722944372562
2015-12-09,1596.8402924378174,-1118.2540584436872,4358.742950036529
2015-12-10,2806.834427965953,-26.939414482347782,5530.179608076504
2015-12-11,3083.0312555283,318.32271936863054,5715.988635568133
2015-12-12,2695.2803766476727,-158.01908082527981,5211.63805633198
2015-12-13,2884.8421041322845,172.5933509058453,5946.158306981422
2015-12-14,3096.072101766843,185.71347165127952,5712.448823326035
2015-12-15,2510.565153096911,-337.87724847124156,5329.5262599711605
2015-12-16,1634.2127393723779,-1086.9669904827447,4316.750297397113
2015-12-17,2815.900728312828,63.75483576188535,5589.396010108717
2015-12-18,3057.1639870787094,443.083006027996,5927.2433843716035
2015-12-19,2628.3273898980697,-219.43044884160025,5418.588167668663
2015-12-20,2771.296897690347,-86.07432693403355,5552.021926413125
2015-12-21,2931.2324691907047,19.490243472655475,5950.5443505266385
2015-12-22,2290.6759919814785,-329.4466481363371,5125.954255881072
2015-12-23,1356.5892106647505,-1561.6570071023484,4089.9035366592852
2015-12-24,2479.0283522749573,-176.43639686659324,5213.776596228935
2015-12-25,2660.7727543151523,-13.318919998248752,5386.406377094452
2015-12-26,2173.4375411326087,-512.7827090898707,4935.162650499617
2015-12-27,2260.2346718091458,-556.671544176585,5014.264870134755
2015-12-28,2367.6148206595353,-369.7426564645927,5292.563630522553
2015-12-29,1679.364019569545,-1072.3714545095786,4317.53224536019
2015-12-30,703.6108015923337,-1975.5378874368712,3375.6557688051644
2015-12-31,1791.6271251173875,-790.0012054369753,4417.927959257449
2016-01-02,1441.9971346306165,-1214.6704930978278,4245.848847616972
2016-01-03,1520.5301910981952,-1302.482481757685,4115.400707312096
2016-01-04,1629.3998482178915,-1033.3376190777208,4283.215879870418
2016-01-05,952.5692034610197,-1627.4575338252066,3720.5382680403372
2016-01-07,1116.9192834325224,-1509.4463484937628,3950.7609059280876
2016-01-08,1312.1739331859155,-1268.388577938099,4011.9576462152736
2016-01-09,855.5752309019194,-2070.805942878187,3603.948200297073
2016-01-10,990.0269673914743,-1775.6163029742586,3608.4793490775564
2016-01-11,1161.2927255950763,-1585.5282780753737,3951.869911382435
2016-01-14,861.9018034940248,-2033.6907008931291,3514.5630496241956
2016-01-15,1131.9642387177082,-1601.6407438568638,3907.3046521573297
2016-01-16,749.4820908977299,-2026.995391416451,3526.823819317036
2016-01-17,955.7942974003838,-1751.4978326431983,3761.335851913083
2016-01-21,1063.4146523657414,-1732.1051318497694,4084.9770311655616
2016-01-22,1373.2305625269112,-1245.4513926668321,4094.5333131432826
2016-01-23,1020.9082693852274,-1856.8164552073833,3760.0697996409153
2016-01-24,1247.1894213840462,-1508.2114403496819,3958.2108717455703
2016-01-25,1495.9529423936,-1202.0540286657697,4388.362893630888
2016-01-28,1329.3176735451489,-1361.6185433161684,4119.605974510878
2016-01-30,1215.4035400849107,-1503.4366207185863,3969.866917023092
2016-01-31,1394.1228309377152,-1192.5420109187,4096.394660530614
2016-02-01,1589.0481670819454,-1101.4030540474516,4129.435930690979
2016-02-02,982.7776963272673,-1778.9317955655902,3951.46781697047
2016-02-03,82.39277138857642,-2506.279458052547,2753.1815904119417
2016-02-04,1238.125922965503,-1403.7828613669858,3990.2939080694623
2016-02-05,1452.9814783559393,-1433.5603488874713,4305.147438541032
2016-02-06,998.8391232566931,-1850.1923425037476,3588.8881869597767
2016-02-07,1119.2050084574375,-1531.0424696336356,3982.618272195366
2016-02-08,1260.843159359818,-1488.6865444556265,4139.064531482986
2016-02-09,607.8614237102867,-2307.6081591959637,3327.772107373811
2016-02-11,794.8063304681124,-1772.7523923664512,3446.1800123755006
2016-02-12,990.1466261608894,-1919.6962305330655,3688.558756147547
2016-02-13,527.3651448561336,-2154.2353922557586,2969.35535059636
2016-02-14,650.4763142801859,-2240.582626257756,3425.234058815301
2016-02-15,806.4909942701104,-2011.31467515989,3481.6946620996823
2016-02-16,179.49542022655078,-2547.9516251091627,2904.1326428102693
2016-02-19,705.1841254958427,-2172.2860591168796,3357.031113323999
2016-02-20,309.3507640984926,-2467.879143424453,3035.277886464425
2016-02-21,507.1767760368564,-2127.068307356131,3325.614560291414
2016-02-22,744.1437285143462,-1943.8480431780958,3405.0355028146773
2016-02-23,202.756169535671,-2500.2284340643337,2803.45481908891
2016-02-25,653.4029407795781,-2149.412030622134,3644.882755465327
2016-02-27,686.8122687277457,-2142.7751934540893,3494.7827045602944
2016-02-28,967.1055213712251,-1630.8528693476596,3653.1636182421685
2016-02-29,1280.7086867180972,-1408.0214020991057,4246.970765141312
2016-03-01,808.5844363525522,-1868.7719433269942,3493.6779318140457
2016-03-03,1370.290713205739,-1311.4253314987384,4120.050639652006
2016-03-04,1752.4212058297462,-1048.9475950502322,4385.437061494432
2016-03-05,1471.2522113484654,-1294.05039212857,4187.901180126402
2016-03-06,1767.2975242102575,-1078.974791264345,4561.065469152472
2016-03-07,2084.229767432019,-594.6705335212329,4678.29112325711
2016-03-08,1603.031985639633,-934.1831528170358,4273.081195665202
2016-03-09,829.060429483957,-1761.95778719125,3528.3660120442078
2016-03-10,2110.744783247201,-868.1650459215091,4893.481419703582
2016-03-11,2449.242686622803,-359.43950904292194,5316.04801048016
2016-03-12,2114.578144250214,-536.5708889461231,4798.192243219433
2016-03-13,2348.427703872616,-444.70670245990493,5218.050861226537
2016-03-14,2595.7864389471206,-194.9818921591716,5332.63118055153
2016-03-15,2039.0872638080816,-619.7934342510295,4949.153814559305
2016-03-17,2384.2399701003624,-185.5765730387043,5044.7955505152595
2016-03-18,2638.8959360201434,-134.8967562690257,5239.668972872435
2016-03-19,2220.8211237574933,-411.5322598028668,4871.2594753728745
2016-03-20,2373.238876559045,-590.089990501243,5112.499108818995
2016-03-21,2542.6037701772543,-70.26071795057884,5305.202643800307
2016-03-22,1912.6898670315882,-761.8585162595041,4668.483068756858
2016-03-24,2130.36183018963,-713.575507708808,4678.321482628615
2016-03-25,2332.6149501408845,-288.99554901299234,5109.0048170206
2016-03-26,1870.6099079428216,-808.2530546675832,4816.748327505753
2016-03-27,1987.9941925056196,-789.5652468780767,4779.5558371345605
2016-03-28,2131.4321782422694,-647.0195929781108,4833.9373772625
2016-03-29,1484.6953317474984,-1371.667140250872,4130.200086583848
2016-03-30,555.6697478846229,-2281.1372339307504,3459.3539145516966
2016-03-31,1695.0084747169544,-1015.8174670279839,4264.606638644417
2016-04-01,1905.7464840076839,-915.0162398718281,4499.184402452809
2016-04-02,1459.4086619284271,-1154.5935388371563,4291.5587980026285
2016-04-03,1598.7752411481622,-1255.1365140276664,4298.208488455018
2016-04-04,1769.5369996270965,-1091.025607467125,4508.40059689108
2016-04-05,1154.4137895391568,-1726.9638483383765,3763.6043712554256
2016-04-06,260.2387768132139,-2599.3941758878987,2976.6299290101997
2016-04-07,1436.4989238978176,-1126.5441242860015,4170.721280478434
2016-04-08,1685.121070768597,-932.663834262104,4437.106049764368
2016-04-09,1276.5609547601061,-1461.4495831698166,4011.0635299482956
2016-04-10,1452.5950213330937,-1368.68863073508,4206.818498891393
2016-04-12,1074.6895921601777,-1737.9837713995619,3703.3516922651806
2016-04-13,208.77390626970987,-2520.6460134372924,2935.195955924692
2016-04-14,1409.249687596521,-1466.2520592515616,3920.405927055372
2016-04-15,1677.6564203588764,-1028.8686002282618,4163.921789695469
2016-04-16,1284.2168293468437,-1438.95597502163,3987.2690454510093
2016-04-17,1470.6291249554083,-1157.1332724723552,4249.769365668075
2016-04-18,1681.742247435518,-955.3497554371511,4246.826776687716
2016-04-19,1099.68731749367,-1749.8204581534699,3930.1768488591883
2016-04-21,1424.9025046256336,-1315.5627881847804,4000.886867854128
2016-04-22,1683.736496193271,-915.3653814138585,4420.472640022179
2016-04-23,1278.2870104735644,-1406.5708030167566,4249.847216530868
2016-04-24,1450.9516129066574,-1222.3378801286858,4119.974285262107
2016-04-25,1647.3132505550607,-1033.088706346095,4373.262631742077
2016-04-26,1050.2486443391347,-1686.440081770601,3667.747786941367
2016-04-28,1347.5744360960227,-1378.4114610601384,3999.4486527833865
2016-04-30,1180.29908230507,-1217.7536854019972,3866.947275768072
2016-05-01,1346.7238718407348,-1440.2485459206994,3792.8769282546937
2016-05-02,1540.1225454062537,-1526.9750302316354,4111.695305576568
2016-05-03,943.6485815998743,-1835.955150197711,3766.900103894729
2016-05-05,1253.335218619038,-1381.0251640874358,3934.830230810092
2016-05-06,1512.3687218051534,-1305.1161390137786,4120.500478122255
2016-05-07,1112.9979600474853,-1628.713763659979,3735.8164046150187
2016-05-08,1297.8051259177191,-1530.09106908893,3822.9540860968136
2016-05-09,1512.3589043050124,-1277.429142049515,4135.815938368314
2016-05-10,939.325823053354,-1846.334021322681,3569.9212224040534
2016-05-11,85.49866713767938,-2745.4539326685253,2744.216848108311
2016-05-12,1300.4689373694823,-1251.3975712087208,4204.473829015982
2016-05-14,1213.4561584424498,-1687.3216368360831,3844.1244443762494
2016-05-15,1423.9758542945938,-1338.3752901888306,4107.929963883197
2016-05-16,1662.7473933972697,-967.1556360702267,4399.978001680205
2016-05-17,1111.834105031061,-1623.89844274724,3736.670171777111
2016-05-18,277.479730141207,-2342.61017710877,3199.134031066873
2016-05-19,1508.7953121056657,-1241.371938366896,4227.69475607646
2016-05-20,1807.4053748515128,-992.1754627367143,4483.724643588774
2016-05-21,1443.583057450423,-1336.018060389162,4156.286296686155
2016-05-22,1659.0379334201812,-1057.188767276501,4259.5819961633215
2016-05-23,1898.588550133508,-864.3282676934938,4537.239261442413
2016-05-24,1344.2927490186191,-1211.6537642024687,3978.6425896045926
2016-05-25,502.4908361952341,-2347.279272187834,3274.814947257783
2016-05-26,1722.4882392914897,-1191.7858738673006,4196.329090627157
2016-05-27,2006.194858824725,-847.6184989747821,4723.468756976014
2016-05-28,1624.2510126316024,-1157.9597463249836,4337.3257077043345
2016-05-29,1818.8040993947777,-1013.3284592446958,4600.900440092281
2016-05-30,2035.1681973458208,-655.9256876554273,4860.217893817824
2016-05-31,1455.940236879108,-1338.657741870984,4418.844489834293
2016-06-02,1781.3181194766364,-929.546791150012,4487.63060772373
2016-06-03,2038.2984954427723,-675.7622133120923,4929.344250245189
2016-06-04,1630.1708492863077,-1045.1021440505076,4354.788456721575
2016-06-05,1799.6125599905606,-908.2082912968148,4435.324252477011
2016-06-06,1992.4236066895435,-893.212821733767,4789.910625075479
2016-06-07,1391.6315075539708,-1313.9445902667865,4260.968594868689
2016-06-09,1681.2394170986925,-1247.0122599095182,4374.35000559717
2016-06-10,1924.524630769225,-846.6656054958619,4829.452627414683
2016-06-11,1505.704194716747,-1059.9420671529936,4336.113211155602
2016-06-12,1667.512016184752,-1050.6281741964576,4257.864833088928
2016-06-13,1855.726024626891,-875.8738194089614,4669.721422817052
2016-06-14,1253.2770430498585,-1434.3614367912191,4067.9814159595953
2016-06-15,367.2734589157749,-2402.600614257941,3092.4187191817023
2016-06-16,1547.6687743505695,-1177.6407396298682,4343.8184563466075
2016-06-17,1796.8895618102881,-868.0040176668482,4554.285889258906
2016-06-18,1385.9539263851061,-1462.555867961737,4153.922997760403
2016-06-19,1557.244685722883,-1148.9719504543639,4276.603747884291
2016-06-20,1756.169450948663,-719.8497318923179,4670.421098223314
2016-06-21,1165.2811012611228,-1528.4831426018156,3930.8104262233287
2016-06-23,1483.8613454734675,-1080.960805340531,4300.551149910244
2016-06-24,1745.0149355463438,-878.9075746457875,4332.101829475481
2016-06-25,1345.490410208148,-1484.8622335187893,3959.3180892647133
2016-06-26,1527.408720567111,-1255.8028974534934,4045.2323558776893
2016-06-27,1735.961768772484,-1041.2213440054202,4406.027111690207
2016-06-28,1153.536938516378,-1661.2276913879225,3866.7546516008056
2016-06-29,286.7554071983013,-2517.8143098492146,3132.4182496733592
2016-06-30,1485.15097293962,-1293.9428157029631,4071.123842750862
2016-07-01,1750.8066589820007,-949.4507421597729,4731.0534982531235
2016-07-02,1354.4790219718307,-1279.4151383285484,4120.187420163103
2016-07-03,1538.387083681523,-1267.7886470895212,4403.507025501073
2016-07-04,1747.8341264260018,-970.9417339466976,4487.403507048255
2016-07-07,1494.808786995059,-1342.671764981229,4262.794276314129
2016-07-08,1758.7436998718315,-1146.7935854576363,4459.449112547256
2016-07-09,1360.5449344596532,-1422.637363527271,4023.4989096489217
2016-07-10,1542.6158007288857,-1173.3484587158848,4496.803153394094
2016-07-12,1166.7619130246944,-1535.9715826532033,3787.9864758971157
2016-07-14,1495.419493732412,-1311.0729458231308,4128.349711053841
2016-07-15,1759.9523158374168,-796.1156385830146,4690.014970858949
2016-07-16,1363.0615745453883,-1288.9782744131226,4105.738465067037
2016-07-17,1547.1414817632772,-1303.6686466333754,4235.483607787401
2016-07-18,1757.6450852771075,-880.0367445488813,4533.46795276324
2016-07-19,1177.1982127214133,-1652.6254007455761,3967.533450975577
2016-07-20,312.6286958199107,-2318.003569504249,2883.085526468116
2016-07-21,1513.637907262465,-1370.3133930459953,3992.631223237855
2016-07-22,1782.4321034960537,-1090.8382181067568,4465.767387864924
2016-07-23,1389.8436553826903,-1379.4770334109069,3935.3694670542127
2016-07-24,1578.1063715111572,-1236.1350034259294,4115.622380439678
2016-07-25,1792.5171030492395,-1092.029017756378,4726.791298842262
2016-07-28,1557.2323958155464,-1262.0193944946425,4566.494512729463
2016-07-29,1827.605650472776,-837.2675287840806,4591.732751764918
2016-07-30,1435.8473782765975,-1164.555446043685,4032.019544648489
2016-07-31,1624.1975268601655,-1121.3173933995809,4274.1722490052025
2016-08-01,1838.0007767464435,-760.4679844386806,4728.132772325429
2016-08-02,1259.828724279631,-1578.8833543597761,4238.506349685243
2016-08-03,396.5155396831981,-2484.206209902112,3070.4514677659567
2016-08-04,1597.833869003525,-1187.478908672276,4335.938132217764
2016-08-05,1866.1282742148985,-866.885879801096,4523.987832446311
2016-08-06,1472.4361657083687,-1223.9243187935872,4236.172703864883
2016-08-07,1659.2603794088927,-1122.218803024617,4166.2803113728605
2016-08-08,1872.2256122140302,-1074.0970701122242,4453.100799997558
2016-08-09,1294.1923257072422,-1490.8532419579083,3807.2588250568588
2016-08-11,1636.5510689747086,-1002.7113189169002,4470.7064669824795
2016-08-12,1909.600172742002,-1016.8624070406394,4543.698337717898
2016-08-13,1522.7005016179596,-1077.8305931962748,4446.703815335464
2016-08-14,1718.5501132963766,-914.5346765958943,4354.526110674101
2016-08-15,1942.923629077872,-841.0328309873872,4756.614596272137
2016-08-16,1378.7788587416162,-1461.8836207903817,4077.2255827667964
2016-08-17,533.2774061906105,-2283.0561487667096,3409.1804420051308
2016-08-18,1756.4809007734632,-1000.449293208589,4531.603637898549
2016-08-19,2050.8684370676765,-516.462783821442,4819.067122383597
2016-08-20,1687.5498495813956,-1082.1560010026897,4431.233898408754
2016-08-21,1908.9950467094336,-826.7872264525431,4442.83480617878
2016-08-22,2160.6840521788913,-648.7469837330073,4954.688809255606
2016-08-23,1625.217169077429,-868.7516037453543,4485.038226779639
2016-08-26,2387.04715875268,-257.19266075800635,5075.838516714526
2016-08-27,2053.201947485923,-581.8705721657482,4968.925990200555
2016-08-28,2302.984847179887,-419.16392969218526,4950.07209028972
2016-08-29,2581.2987156514027,-318.16662213500047,5245.544892461233
2016-08-30,2070.166580601266,-547.4482145025733,4964.378566254708
2016-08-31,1275.769393497245,-1775.8471803190855,3798.1968777685593
2016-09-01,2547.126510182311,-207.00341864137687,5448.970064362684
2016-09-02,2885.73620196001,97.57254087282728,5715.192652273732
2016-09-03,2561.706100538279,-293.3649836380152,5125.5613282398945
2016-09-04,2816.537618032799,-14.217277106467154,5471.34343510944
2016-09-05,3094.796386638729,366.1880138479469,5706.333727530243
2016-09-06,2578.242104084576,-45.748124775277596,5205.162430806138
2016-09-08,3027.61068709372,392.571863457886,5733.819366594478
2016-09-09,3343.9454276936617,610.3475708509563,6169.484652259607
2016-09-10,2992.0669579644737,55.130241423111116,5852.268435807411
2016-09-11,3213.6495969201633,482.2133854308596,6101.965466033361
2016-09-12,3453.5208823788785,661.588522243218,6155.973871820311
2016-09-13,2893.7881171860054,75.9527768414189,5612.864086794277
2016-09-14,2040.8778621238307,-951.6367258399303,4757.2731253957445
2016-09-15,3244.2152006639662,581.6942525248065,6053.263949532254
2016-09-16,3505.8601302794223,701.3113801965958,6125.763337440484
2016-09-17,3096.631094898904,291.57860372469236,5900.434298569669
2016-09-18,3258.8798664186766,554.8410930330238,6012.818034482931
2016-09-19,3438.1500361713793,668.9847069998466,5955.368355327092
2016-09-20,2817.2927614559408,111.71703222947568,5490.1579229077315
2016-09-22,3046.948250231242,192.0859449075534,5762.725362164906
2016-09-23,3250.4723671451375,470.61015501272385,5894.298472689082
2016-09-24,2785.62961106663,196.45928043658458,5531.302143600991
2016-09-25,2895.488340638003,73.14046399104309,5714.960468697179
2016-09-26,3026.2717362512303,404.5764491952797,5772.739417692564
2016-09-27,2361.4643351111154,-472.65253389279394,5430.30818230618
2016-09-28,1408.83200244909,-1346.9336796227349,4171.169233007459
2016-09-29,2519.082451363436,7.497728291697234,4909.310111799348
2016-09-30,2695.4839248701614,81.21031330055098,5314.336033505588
2016-10-01,2209.976605318384,-399.8009395315383,4980.835006935222
2016-10-02,2305.919535826196,-421.95812143741574,4933.451653712394
2016-10-03,2429.748708855861,-306.31211100628644,5076.85499494052
2016-10-04,1765.0768585676758,-1028.0120296859898,4451.643577948697
2016-10-06,1944.317777013634,-628.9047323502905,4831.558493297351
2016-10-07,2142.032310647919,-996.9122808186974,4843.622267873303
2016-10-08,1684.5772382737414,-1148.4418101485596,4328.1192270578495
2016-10-09,1815.0198218692965,-759.4074427709949,4537.094992870031
2016-10-10,1979.4213966886227,-1181.1626415820217,4661.239614895931
2016-10-11,1360.9455943750208,-1564.654879943787,4161.777575297862
2016-10-13,1647.3109747211663,-1208.8652637385692,4279.350487361508
